Date,LIN_daily_var,XOM_daily_var,CMCSA_daily_var,ABBV_daily_var,AMD_daily_var,LLY_daily_var,PM_daily_var,COST_daily_var,DIS_daily_var,MS_daily_var,WMT_daily_var,HD_daily_var,META_daily_var,BRK-A_daily_var,NKE_daily_var,UNH_daily_var,BAC_daily_var,VZ_daily_var,UPS_daily_var,ABT_daily_var,NFLX_daily_var,V_daily_var,ADBE_daily_var,NVDA_daily_var,PEP_daily_var,PFE_daily_var,ORCL_daily_var,MSFT_daily_var,JNJ_daily_var,AAPL_daily_var,KO_daily_var,JPM_daily_var,NEE_daily_var,AVGO_daily_var,MCD_daily_var,TXN_daily_var,DHR_daily_var,CRM_daily_var,CSCO_daily_var,TMO_daily_var,AMZN_daily_var,ACN_daily_var,MRK_daily_var,CVX_daily_var,PG_daily_var,MA_daily_var
2023-01-19,0.06166241259926153,0.6418877184805494,-0.3657247063005631,-0.32841908835319344,-3.998298232853492,-0.2642043866578625,1.9443813050367798,-2.0814722024191434,0.040388646160716135,-2.5160438023898,-1.4271384308553348,-3.957488103272644,2.353021743716366,-0.9243769570625782,-1.5028095565347455,1.7050173546099279,-1.4531455272476013,0.2251702262267674,-0.3225442769562825,0.26006729349516977,-3.232920119840854,0.4328695815568384,0.35744667001549324,-3.521903642259261,-1.159536239211001,-0.08887901152149214,-0.8880213121580716,-1.6453965321635788,-0.13547959323350067,0.04437833155808146,-0.1504741416874733,-1.3326528955334704,-1.4439209261326025,-1.9275997494735853,-0.9246784040803258,-1.6286873126766244,0.05913298045461257,0.6600252554208152,-0.9381710499445584,0.6568431329131652,-1.864654092151996,-1.802790044811775,1.0203185948095994,0.9987000969151394,-2.1148244125874682,-0.26564569725719966
2023-01-20,1.2571606879470565,1.8235726720944312,3.224960163839752,0.5917560489674845,3.4854536143285264,-1.4270277378330753,0.6225947330839032,2.2620333054322206,4.440857332018955,2.219851061831246,1.231702812937363,1.3252647874754109,2.3650395630214316,1.665764693148608,1.6783129649833306,0.4872471242498788,1.8657730853615995,-0.14977945935354953,1.1240485333462669,0.9123391629136668,8.461587600226107,1.769433799949005,4.043443246686151,6.406211823788355,0.14737934369009054,0.3336317355471463,1.524316697146233,3.574360754813344,-0.4659967170638213,1.9220722332072393,0.6028100669725367,0.24489255564521528,-0.9323190550923455,1.3422829047483154,1.896963774978877,1.2110269580357436,1.3368701893291979,3.3057825400104157,0.6887590160755686,1.6784800487040563,3.810845093076898,2.777665819438302,0.03639895180524988,1.0614501982602942,0.3861867591016477,2.266673412100384
2023-01-23,-0.6481624150437404,-0.5205132804706025,2.2606034622398408,-0.6952320971249648,9.219350810058335,-1.1153858946924888,-0.6580251802672188,2.6035691057621158,2.1356774379390986,0.9247707197020949,1.4942571879398736,0.15238526461034407,2.798313332790303,-0.009581705330619084,1.3189016547014099,-0.1869654976829227,1.3884818188664827,-0.9249980295779503,1.319251292109147,1.0547771175075438,4.35620830006842,-0.0579590545605968,2.413156177587328,7.590104938137476,-0.4473742298589989,-0.28818257354189525,1.9713492973779667,0.982429328073442,-0.25482771418747774,2.3500390489201495,0.24966531718666474,1.621270293913657,1.0388643141624243,1.9009067692339565,0.2643564391512143,2.98842777773749,0.9475235781440272,3.054542226239665,1.5391234792141884,1.879871472296113,0.2776315095798454,-0.4028951033001049,-0.05458205560591178,-0.13266306856740684,-1.342936630801972,0.6085878626845176
2023-01-24,0.6554589460454396,0.9311760882117825,-1.2667621148634178,-0.5789275633044877,-2.3912215604918408,1.221487436509805,0.1482954583674978,-0.10149715296785544,0.2933083086696042,-1.6678592231230138,0.2663923423226189,0.7005233975808656,-0.09074117326419717,0.2981260647359374,-1.1380405901541435,1.1918216798284975,0.7284418075523824,1.9934371433030673,-0.2714867213216565,-1.2981322678294438,1.7934007340714375,-0.12935774368826314,-1.0027956468680377,0.3751375217991404,0.9283358951641008,-0.6002735382104385,0.8204965432246247,-0.22260684400172703,0.0,1.006308256041799,0.5312933147298526,0.859616348731107,1.4878539069296481,0.584569100659027,0.10025715115817846,-0.6342269614687757,-1.9566810153004877,-0.6479723734363341,0.6526334441971704,-3.9846643940144366,-1.2305137300550828,-1.6002002279325689,-1.2377127676049482,0.09409521228938011,0.5459084407836379,0.3803867910276981
2023-01-25,-0.6907494052206364,-0.5271856998511071,0.8804994467504379,0.06770041611827704,0.28113349725127357,0.9642297686456525,2.092792887961825,-0.2499450165784456,2.0000025911151242,0.13611229402334946,-0.4754621628791478,-0.13535266728158524,-1.145731030209185,0.13949044585988002,-0.007884610326513997,0.18307858473967098,0.867799802752578,-0.22265379570132193,-1.405639290655325,-1.359637895047261,1.1351469189558427,0.4511114708465769,-0.8718016806796514,0.30106866900634355,0.7264615923223694,0.8051865040046957,-0.0668851530419623,-0.5908093320597163,0.712964576122066,-0.47008054673732813,0.6275840777735242,0.48392695387715623,-8.712761968461047,0.111100182879742,1.2761557849453986,-1.1296865262029998,-3.177686203290564,0.8459237720719548,0.35557230484681845,-0.929875761000809,0.8928577793566816,-0.6221111273225666,0.06449933971535149,-0.9677596750429118,-0.07051381434155513,0.6262937693803927
2023-01-26,0.9651930188933289,4.019077624384071,0.7730709605233033,-0.2638873780435147,0.33373379759484845,-0.4918127751602719,0.8702353550803732,1.5115657464636056,1.4613338526853648,0.89919813611401,-0.09132204982346126,-1.087437800557567,4.09894208604793,-0.3597953597635595,0.5598454422121923,-0.004060701833541458,1.3478666064159928,-0.1487767146412966,1.2622465050520226,0.06306710312140584,-0.8397642161234398,-0.08447301866260082,2.1358554903222915,2.4789100643208384,-0.9945877286705596,-0.9180433402659172,0.21196041331597026,3.071360181878058,-0.36575867090214986,1.4803438339035857,-0.19694211982322907,0.6181704665693566,-0.2480656682749549,2.2025758015804975,0.6300432523714594,-0.5370060314644709,1.1066643150776212,5.7117232973875165,0.7503106402039883,0.35631820165518135,2.099198301215366,0.40269653242888115,-1.5839305398428039,4.863742973323659,-0.402211273594999,-1.3467935688410981
2023-01-27,-1.4597368281120238,-1.825746498035452,-2.0044581564829467,-0.7598347254216709,0.31931592878635673,-1.6982223145034392,-0.536807951629914,1.0014144848958573,-0.1458487120927887,0.37306131833168,0.7664783545621612,0.9177493146486304,3.014258214133325,0.008511362669172406,0.0,-1.3056401707653542,0.31127267512414125,0.9187961184345061,1.330003603766916,-1.0083755276038442,-1.1236895766665644,2.9949672132969063,1.3367186137868803,2.8431469641975626,-0.35248802869143336,-1.0395447910087507,-0.9351051905920116,0.06451883107916334,-0.3907879776164802,1.3684245885690505,-0.5262321825038496,0.2428948131097508,-1.073295977177846,-1.2680119950050583,-0.8226607501741867,0.6547905693079947,0.04513803182553122,-0.3452614198761528,0.3516738217352655,-0.6477589925272254,3.043737760442866,1.0974888958074303,-1.394225312129993,-4.441125090487786,-0.41090625748203546,-0.8509210553394819
2023-01-30,0.10162215257265572,-1.773203637900811,-0.9090829668889633,-0.4306880386692802,-3.9124728354603677,-0.46770720640572083,0.06746127850785211,-0.0019903971554491307,-1.7801757908880056,-0.13009056523441975,-0.802525977775348,-0.7736329055809676,-3.084228130452482,-1.0553191489361735,-0.9095885940106463,-0.05348964988821647,-0.4231396945843069,1.008855839978473,-2.811801423747051,-0.12733178643936638,-2.123237490749008,-1.0110634728806134,-1.9664908406514137,-5.907199714631295,-0.08254237021041444,-0.5480785682013156,-1.8428979456338146,-2.1961647636123516,-3.7032574209396873,-2.007802516344026,0.2479730891179921,-0.8480554837395959,-0.7012404850915588,-1.6142363525951664,-0.5762265486215279,-0.49999376996098244,-1.214375076670171,0.139798031586591,-0.5978071583473521,-1.628230844906664,-1.652968356145279,-1.0639395786363082,0.6737551451662105,-2.9256056742076098,0.31300665193749744,-0.7780082351769191
2023-01-31,1.8182943962028242,2.157451416660394,0.2803180117963766,1.4418225164397835,3.7267145498509624,1.0719513105413414,0.39487353971221495,1.5617624313276401,0.8365104159427705,1.4276796650818602,1.2100007746566943,3.160016374865071,1.29879212145938,1.7116807156373648,0.7596778828217188,2.758394643355766,0.5099166287073409,1.2667513019068322,4.667461942922424,0.6738985258748942,0.21239841157516537,0.48450800659811666,1.9041281862514303,1.9570041912650549,0.9086708274688382,1.4006974755712331,1.27074800934448,2.1012697064545227,0.8765378141406988,0.9020876166309089,1.1213720191181054,0.5965608797501742,-0.5596378325324336,0.6122600016916113,-1.2883478194658737,2.356610528598768,0.6203549393464236,1.9544772204571403,0.9332122462467618,1.070378095779878,2.5658817736008643,1.7242594365694863,1.2442303876629035,-0.10332853436961775,0.9715657020952229,-0.1401108829555242
2023-02-01,0.04230009203278762,-1.0947316661072737,1.5756109607583113,-0.7783376598633485,12.628074079947327,-0.4590969191128891,1.1032272138626675,1.3244727490885566,0.8295709683846075,0.8835914131746225,0.556055485608109,1.2092414275585828,2.7857916778399217,-0.5061310782241035,1.7042237728688736,-0.43871542787699,1.2401343846844881,0.28866833365750466,-0.1349724001703856,1.148796681027453,2.2975202677226303,0.29972214998790214,3.6669053367526683,7.196595986406074,0.31574445709083854,-0.4302520808818766,1.797427707872612,1.9934629226106226,0.9178802704268074,0.7900745073753823,0.016311119369061267,-0.2643667274146111,-0.5225780144978098,3.0324253833681425,-0.42259617718966025,2.7594327241742933,1.1801239508596906,2.2920795829827645,-0.20545782792112943,2.9859883781197416,1.9586971068148662,1.630540934633995,-0.4003364222103012,-1.5285583201728015,0.5689014693152528,0.939009303246241
2023-02-02,0.2929870102954757,-3.128811426354605,2.8521380263847984,-1.2005567226890723,4.336009210078218,-3.4649766704683005,-1.7838484407090571,1.2417633377735493,3.4920922535316423,1.0387982872309243,-0.7257943548288459,3.5660922878589796,23.282399616058868,0.3206503954475748,-0.3397701063042935,-5.265593272227031,0.5846379266004398,0.3358149952654932,3.4111826899665854,0.3845486868836012,1.3536353341952578,-0.5803376103234226,2.1645127286801236,3.65755042694047,-0.9267822170136331,0.8414830306403109,-0.7440393390604982,4.6884255181570245,0.3759383432042629,3.7062576125473257,-1.7120560379218719,-0.4656418125327355,1.8318980117875583,0.5010461621936413,-1.1492041484040372,1.4387659402105513,1.1887786911579434,1.6412477856018626,1.5441615875660508,-0.04937045905896165,7.379935352944922,3.7023957358246484,-3.290335001787037,-1.3713904106248065,-0.712342316346215,0.22990275155281292
2023-02-03,-2.5447979870103277,0.6927494475697848,-2.7730469012254733,0.24855122533584684,-2.5138730405129373,2.534007573647301,-0.8888105720554207,-1.6487328212448915,-2.2082855050061467,0.22174992243251257,-1.3298979074114037,-2.439744788152254,-1.1866321144597514,-1.1353166071825682,-1.123502450253,0.25274823703616,0.8303303957501562,-0.7650067957032936,0.193424681974097,-0.40980431935965234,-0.26984129096612186,0.2483080837957452,-3.288892754948358,-2.805284913089079,-0.5000910127322067,-0.6314876628364607,0.26852417819061003,-2.3620523196993815,-0.561795510073615,2.4399927796214804,-0.7465109289758631,1.5474171270045467,-1.2301625309648179,-1.3454012436761809,0.3875292364057703,-1.3155065640061636,-0.3066264934455165,-2.0613869194327394,-1.3990282523738462,0.11752602566348358,-8.431497620839846,-1.6592958727616902,-0.5026033481197567,0.2603473119121791,0.30949483988067517,-0.2747091944999447
2023-02-06,-0.2286792867190357,-0.16975782971613285,-1.1508706424359971,-0.12395688446970032,-2.7993914917314733,-0.4187786654268111,-0.7603048786462119,0.15346454193263526,-0.7587357463978539,-0.5330330167636288,-0.7268350626397635,-0.6726972380255214,-0.2519708485385408,0.052490064380661394,-1.4732343794340297,0.6821713393437401,-0.16470696851280664,-0.5540783910081393,-1.5131026010594018,-0.9303155982341438,-1.2079756720101753,-0.2998329897497376,-1.0808466852267773,-0.05213461145103793,1.5965041137957936,-0.6808955594323374,-1.216248886104676,-0.6115842548643169,-0.7593705967522291,-1.7928743626999144,0.5682735541036044,0.5882845356114164,1.124961591192064,0.6157732252724868,1.3965128996228815,-0.7076591929522036,-2.260518128004285,-1.163464869322084,-2.179724854597942,-1.9718950301112814,-1.1703250716856073,-1.6388930996533824,1.058861239630593,0.11212994755338546,-0.8484767180318431,-0.25140005486756767
2023-02-07,4.4167722487571615,2.855094565286187,0.40496047639067,0.0827404855078262,2.6649179598481343,0.5982374055330864,0.38306869772060104,0.18231651946150063,1.6018881067068058,0.32355987919745477,0.21324504715802828,-1.2360683603019784,2.988282076507498,1.6177730192719508,-0.31814367667839516,0.3450901391631733,1.0998192919512872,-1.768414122851092,-0.24898994489650494,1.1196383504641583,0.4066618280474499,0.8193825257948539,2.2892615426231444,5.140116104885184,-0.15133018752032656,-0.3884789516258369,-0.8923522002455164,4.202212439518216,0.024479023443135794,1.9244664396145472,-0.16619671826804128,1.2189920641009433,0.7548613053830033,2.1869387886965574,-0.2164901151990417,1.3756916346653325,0.8530740469477438,1.3191337990430707,0.5675831192437641,1.2114543048514115,-0.06850625818668465,1.174071750229233,1.5860839111469183,2.623195945375123,-0.9759442066913371,0.5603680212759254
2023-02-08,-0.8513281848208876,-0.8701762938181257,-2.293925043919953,-0.3651597861857203,-1.4200921530646005,0.30911927619441393,-0.8904059687431909,-2.4625959744773773,0.13437385072971875,-0.262050832602978,-0.5390799706198379,-1.3560890779666157,-4.274085507828951,-1.3815047781605916,-1.9309001097460254,1.3294762347099809,-0.7342965447872052,-0.07397999460833082,-1.0250065411373521,-1.598355717196498,1.0690106721972459,-0.48417581342019567,-1.4225475140601684,0.1443268414818455,-0.2331506189890198,0.8947030363837261,-1.1967203094574885,-0.31020521294320424,0.12852574620412227,-1.7652688137887895,-0.5826472718393094,-0.7030985539139611,-1.380133020345864,-2.0734033675533947,-1.6907296839415498,-3.809474408056901,-1.5263051383646142,-0.9633313336313565,-1.839466320422245,-0.6722136370848619,-2.017429777965274,-1.0805379164916973,0.9084001717934775,-2.3493556477009014,-1.0355668230427106,-1.255802839866882
2023-02-09,-0.5026111144102896,0.377461806583268,-2.218774455952832,2.8282871738340543,-1.7475538012382885,0.31109455880014014,0.7206968435887307,-0.6311942376347468,-1.2703508538669972,-0.9195604841334193,0.9271152586293852,-1.63346883449359,-3.003867811615213,-0.42286415141912226,-0.5939335499841158,0.5194335692151775,-2.1369894887740104,-1.752219918471798,-0.8639243113673367,-1.9328489202986798,-1.180379666538689,-0.17410632264009962,-0.6739581064840627,0.5944549883098116,0.946485547732201,-1.4552054130947956,-0.046141277681233106,-1.1659745649761244,-1.3507798773898627,-0.6911633754124957,-0.16745546541335754,-1.5563657393181995,-2.3457267085004285,-0.38225502984888804,-0.821860342952363,-0.8555215477253575,-2.6074699383686673,2.3757582168797198,-0.4897736236406103,-1.7782213800527247,-1.809100582487666,0.15805640551884714,0.07502334844173841,-0.9176444445611498,-1.0969192629970204,0.018907913262933285
2023-02-10,-0.15936303418669917,4.215133410616989,1.2137180793747593,2.252865207111987,-2.0790719223332976,0.9742791315145327,0.3332673715607859,-0.1278397194856451,-2.0840911915889215,0.3977549476653186,1.5545584845467308,0.3137467911042302,-2.1189322792601994,1.3368524956010486,0.04092343816497479,1.75405765177008,-0.3919301703681155,0.502383924961225,0.25440266854039884,0.0832806355210769,-4.17655576508621,-0.9374303191661326,-1.2825649545066264,-4.799214828347898,1.9793895533739336,1.2459586328779748,0.5654982079176252,-0.19725607824231384,0.4646840237193528,0.2456204698669362,0.0,0.4415334515034397,2.006275617639841,-1.0276647898842195,0.6752137295617189,0.4571669182953375,1.4621048559250616,-3.8178076373374448,1.1341711285759448,0.4358946145196274,-0.6412838631079665,-0.42081861727004677,1.7335081366016691,2.0957027378432747,0.8828762738597007,-0.9691794914576057
2023-02-13,0.6083580035185499,-0.3889771141548759,1.903023131694348,1.1049011461006009,2.0250292446066354,1.5298967542715092,1.3188745780861266,1.2920339010729975,-0.37015908339946835,1.0056878780163148,1.5237955207386689,2.208246004903369,3.0318684836907472,0.8999470619375227,2.3889386286234604,0.22256022144857557,0.19674154902675767,0.7748098690900651,1.1823790557043967,0.33283825730876515,3.2272059089680782,0.7394349445491111,1.0808943290064654,2.459447175560725,0.8910426162870744,0.2506911185412797,2.616470832342399,3.1242874042076485,0.3700391326666441,1.8806787993144836,1.6437465889063585,1.0848064832370774,1.1774244851362026,1.326584009906373,1.4404391308848519,0.5233563733877844,0.40179807056193173,2.424715968003599,1.2695746834541222,0.6282753291228182,1.9772567289289666,1.5459941597286697,0.9026456183328424,-0.5582435540253061,1.309137632529045,1.0904259374507674
2023-02-14,-0.01796322517925164,-1.171481630549509,-0.07674283881831112,-0.7415597617232206,3.3922769012340703,-0.4895846637978596,-1.9284529887722335,-0.6377766598777534,0.0,1.1364807855493986,-0.28784838993997086,-1.5763672978748589,0.02786772211944566,-0.8394543546694666,0.8389914031411871,-0.5087355828213624,-0.08416609119964447,0.02480387244327975,-0.34150407243316305,-1.1610729501352446,0.3876465132240048,0.22282201632215504,0.7733317057291744,5.429599667538931,-1.1250559101621316,-0.6137828622379105,-0.3690416603336244,0.31329210305217625,-0.4362586779111832,-0.4224937919532934,-1.6666665609472497,0.44188628035108923,0.5421782906914085,0.19796755491967577,0.1540108249189709,-0.20939079061642607,-1.4006477667494188,-0.654661623334285,-0.33430573500163874,-0.612169614128355,0.16073541414833858,-1.2415512021534014,-0.7393933112240902,0.7660473787985067,-0.5640112543550235,-0.2346129232948302
2023-02-15,-0.4401184740346231,-0.3006320213160496,0.921650868207502,-1.002686249707585,-0.8958658178080947,-3.610883030722234,-0.5899082726426919,1.6016829217185613,1.4675776963736453,0.2684996619074509,0.7423168153580129,0.7097393490831827,-1.2926187434011083,-0.731216931216927,1.0142683012964282,-0.3205930894475184,-0.16843086482124514,0.12397899299327886,0.037477663387508464,0.018643388927763738,0.40560673611373943,-0.2048913323475121,-0.5186534762461559,-0.9011395974107717,0.13654149474437993,-0.9149121552917361,-0.8418448143265866,-0.7992976764759296,-1.6477454278270076,1.3903407725742278,0.0,0.41899004873129364,1.1969059872669163,0.8932274911081395,-0.018742536947435884,1.2249131804187963,0.3395188076656064,0.6707456722849336,1.5723255491097765,-0.8136729023390576,1.4643999584324163,1.011345753769044,-0.974801903836997,-1.0538131113375204,-0.22974159252153736,-0.08648480732592612
